Id	Remarks	Name	ShowName	Level	NpcType	NpcFigure	Portrait	Scale	ParticleScale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	DeadSkill	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	BornEffectTime	BornAnimTime	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	TauntSound	HitSound	DeadSound	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
206413	独眼巨人大锤	巨人碎裂者		61	0	2	G1061	1.4		TRUE			76687300	10000	145280	30500	30500	25	190	105	105	0	0	500	200	0	10675		10675	0	10675	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206414	独眼巨人巨石	巨人投掷者		61	0	2	G1062	1.4		TRUE			86687300	10000	137280	30500	30500	25	190	105	105	0	0	500	200	0	10675		10675	0	10675	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206421	炎兽	炎兽		61	0	2	G5021	1.3		TRUE			156687300	10000	193280	30500	30500	25	190	155	155	0	0	600	150	0	30500		30500	0	30500	0	50	600	FALSE	20	1000	400	TRUE	381001|381002|381003|381004|381006|381012		TRUE	TRUE	TRUE	Monster/Boss/5_IP_YanShou_01	5021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
#精英6-5																																																																																	
206501	斧头布鲁夫	哥布林斧手		62	0	0	G1011	1		FALSE			46097100	10000	89200	15500	15500	5	150	105	105	0	0	300	100	0	10850		10850	0	10850	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206502	掷矛布鲁夫	哥布林矛兵		62	0	0	G1012	1		FALSE			36877700	10000	98160	15500	15500	5	150	105	105	0	0	300	100	0	10850		10850	0	10850	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206503	小鼠人	小鼠人		62	0	0	G1053			FALSE			31097100	10000	65200	15500	15500	5	150	105	105	0	0	500	100	0	10850		10850	0	10850	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206511	斧头布鲁夫精英怪	精英斧手		62	0	1	G1011	1.8		TRUE			71339900	10000	140240	31000	31000	5	150	105	105	0	0	300	100	0	10850		10850	0	10850	0	50	200	FALSE	7	1000	400	TRUE	300126		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206512	掷矛布鲁夫精英怪	精英矛兵		62	0	1	G1012	1.8		TRUE			61339900	10000	172240	31000	31000	5	150	105	105	0	0	450	150	0	10850		10850	0	10850	0	50	200	FALSE	10	1000	400	TRUE	300125		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206513	鼠人精英	滚地精英鼠		62	0	1	G1051	1.8		TRUE			71339900	10000	132240	31000	31000	5	150	105	105	0	0	600	100	0	10850		10850	0	10850	0	50	600	FALSE	7	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206514	小鼠人精英怪	精英小鼠人		62	0	1	G1053	1.8		TRUE			41339900	10000	92240	31000	31000	5	150	105	105	0	0	500	100	0	10850		10850	0	10850	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206515	布鲁夫精英怪	哥布林精英		62	0	1	G1013	1.8		TRUE			81339900	10000	148240	31000	31000	5	150	105	105	0	0	500	200	0	10850		10850	0	10850	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206521	哥布林boss	哥布林酋长		62	0	2	G1015			TRUE			176339900	10000	188240	31000	31000	5	150	105	105	0	0	500	200	0	10850		10850	0	10850	0	50	200	FALSE	13	1000	400	TRUE	300111|300112|300113|300114|300115		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Boss_Goblin_01	1015	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206522	魔化狂战士	蒙多		62	0	2	G5011			TRUE			161339900	10000	196240	31000	31000	25	190	155	155	0	0	400	150	0	10850		10850	0	10850	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
#精英6-6																																																																																	
206601	骨斧小狼人	骨斧小狼人		63	0	0	G1022	1.1		FALSE			48106800	10000	91760	15750	15750	5	150	105	105	0	0	400	150	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300203|300204		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/wolf_hit_01|Sound/Npc/SE/wolf_hit_02	Sound/Npc/SE/wolf_dead_01|Sound/Npc/SE/wolf_dead_02			FALSE				1	Circle	1	半径	0.3														
206602	利爪狼人精英削弱版	利爪狼人		63	0	0	G1021	0.7		FALSE			68373800	10000	113120	31500	31500	5	150	105	105	0	0	600	200	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300201|300202		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/wolf_hit_01|Sound/Npc/SE/wolf_hit_02	Sound/Npc/SE/wolf_dead_01|Sound/Npc/SE/wolf_dead_02			FALSE				1	Circle	1	半径	0.3														
206603	瘟疫鼠人	瘟疫鼠人		63	0	0	G1052			FALSE			49106800	10000	83760	15750	15750	5	150	105	105	0	0	300	100	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206604	小鼠人	小鼠人		63	0	0	G1053			FALSE			28106800	10000	67760	15750	15750	5	150	105	105	0	0	500	100	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206611	利爪狼人精英	利爪精英狼		63	0	1	G1021	1.2		TRUE			88373800	10000	153120	31500	31500	5	150	105	105	0	0	600	200	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300201|300202		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/wolf_hit_01|Sound/Npc/SE/wolf_hit_02	Sound/Npc/SE/wolf_dead_01|Sound/Npc/SE/wolf_dead_02			FALSE				1	Circle	1	半径	0.3														
206612	骨斧小狼人精英怪	骨斧精英狼		63	0	1	G1022	1.7		TRUE			78373800	10000	161120	31500	31500	5	150	105	105	0	0	400	150	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300203|300204		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/wolf_hit_01|Sound/Npc/SE/wolf_hit_02	Sound/Npc/SE/wolf_dead_01|Sound/Npc/SE/wolf_dead_02			FALSE				1	Circle	1	半径	0.3														
206613	鼠人精英	滚地精英鼠		63	0	1	G1051	1.8		TRUE			89373800	10000	150720	31500	31500	5	150	105	105	0	0	600	100	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206614	瘟疫鼠人精英怪	瘟疫精英鼠		63	0	1	G1052	1.8		TRUE			90373800	10000	137120	31500	31500	5	150	105	105	0	0	300	100	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206615	小鼠人精英怪	精英小鼠人		63	0	1	G1053	1.8		TRUE			48373800	10000	97120	31500	31500	5	150	105	105	0	0	500	100	0	11025		11025	0	11025	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206621	哥布林boss	哥布林酋长		63	0	2	G1015			TRUE			178373800	10000	193920	31500	31500	5	150	105	105	0	0	500	200	0	11025		11025	0	11025	0	50	200	FALSE	13	1000	400	TRUE	300111|300112|300113|300114|300115		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Boss_Goblin_01	1015	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206622	人鱼王子	穆拉		63	0	2	G5018	1		TRUE			168373800	10000	201920	31500	31500	25	190	155	155	0	0	400	150	0	11025		11025	0	11025	0	50	600	FALSE	10	1000	400	TRUE	380601|380602|380603|380604|380605|380606|380607|380608|380609|380610|380611		TRUE	TRUE	TRUE	Monster/BOSS/5_Boss_RenYuWangZi_01	5018	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/wizard_hit_01|Sound/Npc/SE/wizard_hit_02	Sound/Npc/SE/wizard_dead_01|Sound/Npc/SE/wizard_dead_02			FALSE				1	Circle	1	半径	0.3														
#精英6-7																																																																																	
206701	斧头布鲁夫	哥布林斧手		64	0	0	G1011	1		FALSE			49483400	10000	93120	16000	16000	5	150	105	105	0	0	300	100	0	11200		11200	0	11200	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206702	掷矛布鲁夫	哥布林矛兵		64	0	0	G1012	1		FALSE			39586800	10000	102480	16000	16000	5	150	105	105	0	0	300	100	0	11200		11200	0	11200	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206703	纵火布鲁夫	哥布林火徒		64	0	0	G1014	1		FALSE			37586800	10000	110480	16000	16000	5	150	105	105	0	0	300	100	0	11200		11200	0	11200	0	50	200	FALSE	10	1000	3000	TRUE	300106		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206711	斧头布鲁夫精英怪	精英斧手		64	0	1	G1011	1.8		TRUE			80191900	10000	152080	32000	32000	5	150	105	105	0	0	300	100	0	11200		11200	0	11200	0	50	200	FALSE	7	1000	400	TRUE	300126		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206712	掷矛布鲁夫精英怪	精英矛兵		64	0	1	G1012	1.8		TRUE			79191900	10000	160080	32000	32000	5	150	105	105	0	0	450	150	0	11200		11200	0	11200	0	50	200	FALSE	10	1000	400	TRUE	300125		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206713	纵火布鲁夫精英怪	精英火徒		64	0	1	G1014	1.8		TRUE			69191900	10000	168880	32000	32000	5	150	105	105	0	0	450	150	0	11200		11200	0	11200	0	50	200	FALSE	10	1000	3000	TRUE	300124		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206714	布鲁夫精英怪	哥布林精英		64	0	1	G1013	1.8		TRUE			89191900	10000	150480	32000	32000	5	150	105	105	0	0	500	200	0	11200		11200	0	11200	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
206721	哥布林boss	哥布林酋长		64	0	2	G1015			TRUE			173191900	10000	204880	32000	32000	5	150	105	105	0	0	500	200	0	11200		11200	0	11200	0	50	200	FALSE	13	1000	400	TRUE	300111|300112|300113|300114|300115		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Boss_Goblin_01	1015	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
#精英6-8																																																																																	
206801	独眼巨人大锤削弱版	巨人锤手		65	0	0	G1061	0.6		FALSE			59448500	10000	130560	32500	32500	5	150	105	105	0	0	500	200	0	11375		11375	0	11375	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206802	独眼巨人巨石削弱版	巨人石兵		65	0	0	G1062	0.6		FALSE			64448500	10000	138560	32500	32500	5	150	105	105	0	0	500	200	0	11375		11375	0	11375	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206811	独眼巨人大锤	巨人碎裂者		65	0	2	G1061	1.4		TRUE			85448500	10000	170560	32500	32500	5	150	105	105	0	0	500	200	0	11375		11375	0	11375	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206812	独眼巨人巨石	巨人投掷者		65	0	2	G1062	1.4		TRUE			90448500	10000	154560	32500	32500	5	150	105	105	0	0	500	200	0	11375		11375	0	11375	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206821	魔化狂战士	蒙多		65	0	2	G5011			TRUE			170448500	10000	221760	32500	32500	25	190	155	155	0	0	400	150	0	11375		11375	0	11375	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
206822	炎兽	炎兽		65	0	2	G5021	1.3		TRUE			180448500	10000	210560	32500	32500	25	190	155	155	0	0	600	150	0	32500		32500	0	32500	0	50	600	FALSE	20	1000	400	TRUE	381001|381002|381003|381004|381006|381012		TRUE	TRUE	TRUE	Monster/Boss/5_IP_YanShou_01	5021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/beast_hit_01|Sound/Npc/SE/beast_hit_02	Sound/Npc/SE/beast_dead_01|Sound/Npc/SE/beast_dead_02			FALSE				1	Circle	1	半径	0.3														
#精英6-9																																																																																	
206901	斧头布鲁夫	哥布林斧手		66	0	0	G1011	1		FALSE			53979900	10000	95440	16500	16500	5	150	105	105	0	0	300	100	0	11550		11550	0	11550	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
