Id	LogicDataFile	Description	TrueDescription	Icon	ActivateLevel	Passivity	RangeMin	RangeMax	SkillCoefficient	TargetType	TargetSelectType	CD	CastTime	MinusCD	CostHp	CostRage	CostEnergy	CostEnergyCore	CostItemId	BreakType	Category	LevelUpCostType	LevelUpVigorType	LiftSkillId	LiftCostItem	LiftCostItemNum	CanStartWhenStiffness	CanStartWhenHitFly	CanStartWhenKnockDown	NextSkillId	QSkillId	ESkillId	LockInputTime	NextInputTime	TargetChooseRange	ShowName	ShowDescription	ShowAtlasPath	ShowIconName	ShowCD	ShowHitNum	ShowScore	ShowSteps	ShowCostEnergy	ShowDamage	ShowDamagePerLevel	ShowSteps2Dec	ShowSteps3Dec	ShowSteps4Dec
381505	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381506	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381507	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381508	npc/Partner/PSWJFW.dsl	反控制			0	0	0	12	0	2	2	5			0		0	0	0																														
381509	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381510	npc/Partner/PSWJFW.dsl	飞轮			0	0	0	12	0	2	2	5			0		0	0	0																														
381511	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381512	npc/Partner/PSWJFW.dsl	多重飞轮			0	0	0	12	0	2	2	5			0		0	0	0																														
381513	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381514	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381515	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
381516	npc/Partner/PSWJFW.dsl	反控制			0	0	0	12	0	2	2	5			0		0	0	0																														
381517	npc/Partner/PSWJFW.dsl	飞轮飞行			0	0	0	15	0	2	2	1			0		0	0	0																														
#圣卫军长矛小伙伴																																																	
381601	npc/Partner/PSWJSpeear.dsl	横抡			0	0	0	4	0	2	2	1			0		0	0	0																														
381602	npc/Partner/PSWJSpeear.dsl	连击			0	0	0	4	0	2	2	5			0		0	0	0																														
381603	npc/Partner/PSWJSpeear.dsl	突进			0	0	0	8	0	2	2	8			0		0	0	0																														
381604	npc/Partner/PSWJSpeear.dsl	二连击			0	0	0	4	0	2	2	5			0		0	0	0																														
381605	npc/Partner/PSWJSpeear.dsl	破格挡突进			0	0	0	8	0	2	2	8			0		0	0	0																														
381606	npc/Partner/PSWJSpeear.dsl	破格挡二连击			0	0	0	4	0	2	2	5			0		0	0	0																														
#召唤物技能					0	0	0	12	0	2	2	5			0		0	0	0																														
390001	npc/Unit.dsl	飞锤			0	0	0	2	0	2	2	1			0		0	0	0																														
390002	npc/Unit.dsl	飞矛			0	0	0	2	0	2	2	1			0		0	0	0																														
390003	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390004	npc/Unit.dsl	火枪子弹			0	0	0	2	0	2	2	1			0		0	0	0																														
390005	npc/Unit.dsl	火枪兵手雷			0	0	0	2	0	2	2	1			0		0	0	0																														
390006	npc/Unit.dsl	镭射枪兵手雷			0	0	0	2	0	2	2	1			0		0	0	0																														
390007	npc/Unit.dsl	骷髅掷骨			0	0	0	2	0	2	2	1			0		0	0	0																														
390008	npc/Unit.dsl	自爆燃烧瓶1			0	0	0	2	0	2	2	1			0		0	0	0																														
390009	npc/Unit.dsl	自爆燃烧瓶2			0	0	0	2	0	2	2	1			0		0	0	0																														
390010	npc/Unit.dsl	自爆燃烧瓶3			0	0	0	2	0	2	2	1			0		0	0	0																														
390011	npc/Unit.dsl	自爆燃烧瓶4			0	0	0	2	0	2	2	1			0		0	0	0																														
390012	npc/Unit.dsl	飞锤弹幕1			0	0	0	2	0	2	2	1			0		0	0	0																														
390013	npc/Unit.dsl	飞锤弹幕2			0	0	0	2	0	2	2	1			0		0	0	0																														
390014	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390015	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390016	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390017	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390018	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390019	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390020	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
390021	npc/Unit.dsl	燃烧瓶			0	0	0	2	0	2	2	1			0		0	0	0																														
##    伊娜																																																	
400001	npc/YiNa/YiNa_Hit_01.dsl	伊娜普攻一段（无硬直）			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1									400002			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
400002	npc/YiNa/YiNa_Hit_02.dsl	伊娜普攻二段（无硬直）			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1									400003			0.3	1				UI_AtlasDynamic\skill\skill	ck02										
400003	npc/YiNa/YiNa_Hit_03.dsl	伊娜普攻三段（无硬直）			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1									400004			0.3	1				UI_AtlasDynamic\skill\skill	ck03										
400004	npc/YiNa/YiNa_Hit_04.dsl	伊娜普攻四段（无硬直）			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400005	npc/YiNa/YiNa_Hit_05.dsl	伊娜普攻四段无后摇（无硬直）			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400006	npc/YiNa/YiNa_Hit_06.dsl	伊娜普攻一段无距离限制（无硬直）			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1									400002			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
400011	npc/YiNa/YiNa_Hit_01.dsl	伊娜普攻一段			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1									400012			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
400012	npc/YiNa/YiNa_Hit_02.dsl	伊娜普攻二段			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1									400013			0.3	1				UI_AtlasDynamic\skill\skill	ck02										
400013	npc/YiNa/YiNa_Hit_03.dsl	伊娜普攻三段			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1									400014			0.3	1				UI_AtlasDynamic\skill\skill	ck03										
400014	npc/YiNa/YiNa_Hit_04.dsl	伊娜普攻四段			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400015	npc/YiNa/YiNa_Hit_05.dsl	伊娜普攻四段无后摇			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400016	npc/YiNa/YiNa_Hit_06.dsl	伊娜普攻一段无距离限制			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1									400012			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
400101	npc/YiNa/YiNa_Skill01_01.dsl	伊娜小突刺			1	0	0	5	0	2	2	0.1			0		0	0	0	100	1												0.3	1		小突刺		UI_AtlasDynamic\skill\skill	yn01										
400201	npc/YiNa/YiNa_Skill02_01.dsl	伊娜大突刺			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		大突刺		UI_AtlasDynamic\skill\skill	yn01										
400301	npc/YiNa/YiNa_Skill03_01.dsl	伊娜旋风			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		旋风		UI_AtlasDynamic\skill\skill	yn03										
400401	npc/YiNa/YiNa_Skill04_01.dsl	伊娜前冲			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		前冲		UI_AtlasDynamic\skill\skill	ck01										
400402	npc/YiNa/YiNa_Skill04_02.dsl	伊娜后冲			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		后冲		UI_AtlasDynamic\skill\skill	ck02										
400403	npc/YiNa/YiNa_Skill04_03.dsl	伊娜右冲			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		右冲		UI_AtlasDynamic\skill\skill	ck03										
400404	npc/YiNa/YiNa_Skill04_04.dsl	伊娜左冲			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		左冲		UI_AtlasDynamic\skill\skill	ck04										
400501	npc/YiNa/YiNa_Skill05_01.dsl	伊娜飞镖1			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		飞镖		UI_AtlasDynamic\skill\skill	yn04										
400502	npc/YiNa/YiNa_Skill05_02.dsl	伊娜飞镖2			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		飞镖		UI_AtlasDynamic\skill\skill	yn04										
400503	npc/YiNa/YiNa_Skill05_03.dsl	伊娜飞镖3			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		飞镖		UI_AtlasDynamic\skill\skill	yn04										
400511	npc/YiNa/YiNa_Skill05_Bullet01.dsl	飞镖1			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400512	npc/YiNa/YiNa_Skill05_Bullet02.dsl	飞镖2			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400513	npc/YiNa/YiNa_Skill05_Bullet03.dsl	飞镖3			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400514	npc/YiNa/YiNa_Skill05_Bullet04.dsl	飞镖4			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400515	npc/YiNa/YiNa_Skill05_Bullet05.dsl	飞镖5			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400516	npc/YiNa/YiNa_Skill05_Bullet06.dsl	飞镖6			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400517	npc/YiNa/YiNa_Skill05_Bullet07.dsl	飞镖7			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400518	npc/YiNa/YiNa_Skill05_Bullet08.dsl	飞镖8			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400519	npc/YiNa/YiNa_Skill05_Bullet09.dsl	飞镖9			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
400601	npc/YiNa/YiNa_Skill06_01.dsl	防御			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1						TRUE	TRUE	TRUE				0.3	1		防御		UI_AtlasDynamic\skill\skill	yn02										
4006011	npc/YiNa/YiNa_Skill06_01.dsl	防御2秒反击			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1						TRUE	TRUE	TRUE				0.3	1		防御		UI_AtlasDynamic\skill\skill	yn02										
4006012	npc/YiNa/YiNa_Skill06_01.dsl	防御秒反击（仅用于初见伊娜）			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1						TRUE	TRUE	TRUE				0.3	1		防御		UI_AtlasDynamic\skill\skill	yn02										
4006013	npc/YiNa/YiNa_Skill06_01.dsl	防御1秒反击			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1						TRUE	TRUE	TRUE				0.3	1		防御		UI_AtlasDynamic\skill\skill	yn02										
4006014	npc/YiNa/YiNa_Skill06_01.dsl	防御0.3秒反击			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1						TRUE	TRUE	TRUE				0.3	1		防御		UI_AtlasDynamic\skill\skill	yn02										
##    茱儿																																																	
410000	npc/ZhuEr/ZhuEr_Appear.dsl	出场			0	0	-1	-1	0	2	2	1			0		0	0	0																														
410101	npc/ZhuEr/ZhuEr_Skill01_01.dsl	普攻			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101011	npc/ZhuEr/ZhuEr_Skill01_01.dsl	普攻飞行1			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101012	npc/ZhuEr/ZhuEr_Skill01_01.dsl	普攻飞行2			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101013	npc/ZhuEr/ZhuEr_Skill01_01.dsl	普攻飞行3			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101014	npc/ZhuEr/ZhuEr_Skill01_01.dsl	普攻飞行4			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410102	npc/ZhuEr/ZhuEr_Skill01_02.dsl	火焰箭普攻			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101021	npc/ZhuEr/ZhuEr_Skill01_02.dsl	火焰箭普攻飞行1			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101022	npc/ZhuEr/ZhuEr_Skill01_02.dsl	火焰箭普攻飞行2			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101023	npc/ZhuEr/ZhuEr_Skill01_02.dsl	火焰箭普攻飞行3			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101024	npc/ZhuEr/ZhuEr_Skill01_02.dsl	火焰箭普攻飞行4			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410103	npc/ZhuEr/ZhuEr_Skill01_03.dsl	寒冰箭普攻			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101031	npc/ZhuEr/ZhuEr_Skill01_03.dsl	寒冰箭普攻飞行1			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101032	npc/ZhuEr/ZhuEr_Skill01_03.dsl	寒冰箭普攻飞行2			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101033	npc/ZhuEr/ZhuEr_Skill01_03.dsl	寒冰箭普攻飞行3			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4101034	npc/ZhuEr/ZhuEr_Skill01_03.dsl	寒冰箭普攻飞行4			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410201	npc/ZhuEr/ZhuEr_Skill02_01.dsl	蓄力箭			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4102011	npc/ZhuEr/ZhuEr_Skill02_01.dsl	蓄力箭飞行			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410301	npc/ZhuEr/ZhuEr_Skill03_01.dsl	后跳蓄力箭			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4103011	npc/ZhuEr/ZhuEr_Skill03_01.dsl	后跳蓄力箭飞行			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410401	npc/ZhuEr/ZhuEr_Skill04_01.dsl	箭雨			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410402	npc/ZhuEr/ZhuEr_Skill04_02.dsl	火焰箭雨			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
410403	npc/ZhuEr/ZhuEr_Skill04_03.dsl	寒冰箭雨			1	0	0	15	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
##    达克尼斯																																																	
420101	npc/DaKeNiSi/DaKeNiSi_Skill01.dsl	普攻二连			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420102	npc/DaKeNiSi/DaKeNiSi_Skill01.dsl	重击			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420103	npc/DaKeNiSi/DaKeNiSi_Skill01.dsl	刺击			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420104	npc/DaKeNiSi/DaKeNiSi_Skill01.dsl	追击			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420105	npc/DaKeNiSi/DaKeNiSi_Skill01.dsl	持续追击			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420201	npc/DaKeNiSi/DaKeNiSi_Skill02.dsl	绕背			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420202	npc/DaKeNiSi/DaKeNiSi_Skill02.dsl	后闪			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420203	npc/DaKeNiSi/DaKeNiSi_Skill02.dsl	前闪			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420204	npc/DaKeNiSi/DaKeNiSi_Skill02.dsl	随机闪			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420301	npc/DaKeNiSi/DaKeNiSi_Skill03.dsl	影袭			1	0	0	10	0	2	2	0.1			0		0	0	0	10	0												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4203011	npc/DaKeNiSi/DaKeNiSi_Skill03_shadow01.dsl	影袭影子攻击			1	0	0	10	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420401	npc/DaKeNiSi/DaKeNiSi_Skill04.dsl	分身			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4204011	npc/DaKeNiSi/DaKeNiSi_Skill04.dsl	分身出生1			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4204012	npc/DaKeNiSi/DaKeNiSi_Skill04.dsl	分身出生2			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
420501	npc/DaKeNiSi/DaKeNiSi_Skill05.dsl	达克尼斯飞镖			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1		飞镖		UI_AtlasDynamic\skill\skill	yn04										
4205011	npc/DaKeNiSi/DaKeNiSi_Skill05_Bullet01.dsl	飞镖1			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4205012	npc/DaKeNiSi/DaKeNiSi_Skill05_Bullet01.dsl	飞镖2			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4205013	npc/DaKeNiSi/DaKeNiSi_Skill05_Bullet01.dsl	飞镖3			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4205014	npc/DaKeNiSi/DaKeNiSi_Skill05_Bullet01.dsl	飞镖4			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4205015	npc/DaKeNiSi/DaKeNiSi_Skill05_Bullet01.dsl	飞镖5			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
420601	npc/DaKeNiSi/DaKeNiSi_Skill06.dsl	死亡莲华			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
4206011	npc/DaKeNiSi/DaKeNiSi_Skill06_Bullet01.dsl	死亡莲华飞镖1			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4206012	npc/DaKeNiSi/DaKeNiSi_Skill06_Bullet01.dsl	死亡莲华飞镖2			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4206013	npc/DaKeNiSi/DaKeNiSi_Skill06_Bullet01.dsl	死亡莲华飞镖3			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4206014	npc/DaKeNiSi/DaKeNiSi_Skill06_Bullet01.dsl	死亡莲华飞镖4			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
4206015	npc/DaKeNiSi/DaKeNiSi_Skill06_Bullet01.dsl	死亡莲华飞镖5			1	0	0	30	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck04										
##    紫衣刺客																																																	
430000	npc/ZiYiCike/ZiYiCike_Appear.dsl	出场			0	0	-1	-1	0	2	2	1			0		0	0	0																														
430001	npc/ZiYiCike/ZiYiCike_Hit_01.dsl	普攻一段			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1									430002			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
430002	npc/ZiYiCike/ZiYiCike_Hit_02.dsl	普攻二段			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1									430003			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
430003	npc/ZiYiCike/ZiYiCike_Hit_03.dsl	普攻三段			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1									430004			0.3	1				UI_AtlasDynamic\skill\skill	ck01										
430004	npc/ZiYiCike/ZiYiCike_Hit_04.dsl	普攻四段			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	ck01										
430102	npc/ZiYiCike/ZiYiCike_Skill01_02.dsl	升龙刃			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	3		升龙刃二段		UI_AtlasDynamic\skill\skill	ck03										
430201	npc/ZiYiCike/ZiYiCike_Skill02_01.dsl	刃旋			1	0	0	5	0	2	2	0.1			0		0	0	0	100	1												0.3	3		刃旋一段		UI_AtlasDynamic\skill\skill	ck01										
430202	npc/ZiYiCike/ZiYiCike_Skill02_02.dsl	重击			1	0	0	10	0	2	2	0.1			0		0	0	0	100	1												0.3	3		刃旋二段		UI_AtlasDynamic\skill\skill	ck05										
430301	npc/ZiYiCike/ZiYiCike_Skill03_01.dsl	护盾			1	0	0	10	0	2	2	20			0		0	0	0	100	1												0.3	3		刃旋二段		UI_AtlasDynamic\skill\skill	js09										
##    蕾咪																																																	
440000	npc/LeiMi/LeiMi_Appear.dsl	出场			0	0	-1	-1	0	2	2	1			0		0	0	0														0.3	1				UI_AtlasDynamic\skill\skill	lm01										
440101	npc/LeiMi/LeiMi_Skill01.dsl	普攻一段			1	0	0	4	0	2	2	0.1			0		0	0	0	100	1									440102			0.3	1				UI_AtlasDynamic\skill\skill	lm01										
440102	npc/LeiMi/LeiMi_Skill01.dsl	普攻二段			1	0	0	4	0	2	2	0.1			0		0	0	0	100	1									440103			0.3	3				UI_AtlasDynamic\skill\skill	lm01										
440103	npc/LeiMi/LeiMi_Skill01.dsl	普攻三段			1	0	0	4	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	lm01										
440201	npc/LeiMi/LeiMi_Skill02.dsl	小冲			1	0	0	4	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	lm01										
4402011	npc/LeiMi/LeiMi_Skill02.dsl	小冲延迟伤害			1	0	0	4	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	lm01										
440301	npc/LeiMi/LeiMi_Skill03.dsl	旋转			1	0	0	3	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	lm02										
440401	npc/LeiMi/LeiMi_Skill04.dsl	连击			1	0	0	10	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	lm03										
440501	npc/LeiMi/LeiMi_Skill05.dsl	挑空			1	0	0	2	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	lm04										
##    狼人 莱卡翁 																																																	
450000	npc/LaiKaWeng/LaiKaWeng_Appear.dsl	出场			0	0	-1	-1	0	2	2	1			0		0	0	0														0.3	1				UI_AtlasDynamic\skill\skill	lm01										
450101	npc/LaiKaWeng/LaiKaWeng_Skill01.dsl	普攻			0	0	0	3	0	2	2	1			0		0	0	0																														
450102	npc/LaiKaWeng/LaiKaWeng_Skill01.dsl	普攻强化			0	0	0	3	0	2	2	1			0		0	0	0																														
450201	npc/LaiKaWeng/LaiKaWeng_Skill02.dsl	跳跃攻击			0	0	0	10	0	2	2	1			0		0	0	0																														
450202	npc/LaiKaWeng/LaiKaWeng_Skill02.dsl	跳跃攻击强化			0	0	0	10	0	2	2	1			0		0	0	0																														
450301	npc/LaiKaWeng/LaiKaWeng_Skill03.dsl	皮毛强化（黄盾）			0	0	0	30	0	2	2	1			0		0	0	0																														
450401	npc/LaiKaWeng/LaiKaWeng_Skill03.dsl	利爪强化（吸血）			0	0	0	30	0	2	2	1			0		0	0	0																														
##    平台墙																																																	
460001	npc/PingTai/S01_JiTui_01.dsl	刺客普攻一段			1	0	0	50	0	2	2	0.1			0		0	0	0	100	1												0.3	1				UI_AtlasDynamic\skill\skill	attack3										
