Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	BreakParry	IgnoreBlock	TargetFigure	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	HitSoundProb	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
13070203	1	0	蛋吸（倒地）	1	1000	FALSE			0|1	0		0	0		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1		0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13070211	1	2	蛋爆（站立）	1	9000	FALSE			0|1	0		0	10		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 25 0 0 30 0 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13070212	1	2	蛋爆（浮空）	1	9000	FALSE			0|1	0		0	10		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 25 0 0 30 0 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13070213	1	2	蛋爆（倒地）	1	9000	FALSE			0|1	0		0	10		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 25 0 0 30 0 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080101	1	1	寒冰走廊吸引（站立）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0|1|2	1	0.1 0.1 0 0 -2 0 0 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080102	1	2	寒冰走廊吸引（浮空）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.1 0 0 0 0 30 0 0.1 0 0 -2 0 0 0 0.1 0 0 0 0 30  0.1 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080103	1	0	寒冰走廊吸引（倒地）	1	1000	FALSE			0|1	0		0	0		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1		0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080201	1	2	寒冰走廊爆炸（站立）	1	1000	TRUE			0|1|2	0		0	6		0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0|1|2	1	0 0.1 0 30 0 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080202	1	2	寒冰走廊爆炸（浮空）	1	1000	TRUE			0|1|2	0		0	6		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.1 0 15 0 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080203	1	2	寒冰走廊爆炸（倒地）	1	1000	TRUE			0|1|2	0		0	6		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.1 0 30 0 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080211	1	2	寒冰走廊穿梭（站立）	1	1000	TRUE			0|1|2	0		0	6		0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 15 0 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080212	1	2	寒冰走廊穿梭（浮空）	1	1000	TRUE			0|1|2	0		0	6		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 5 0 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13080213	1	2	寒冰走廊穿梭（倒地）	1	1000	TRUE			0|1|2	0		0	6		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 15 0 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090101	1	1	龙卷风（站立）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0|1|2	1	0 0.05 0 0 -10 0 0 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090102	1	2	龙卷风（浮空）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.05 0 0 -10 0 30 0 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090103	1	0	龙卷风（倒地）	1	1000	FALSE			0|1	0		0	0		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1		0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090201	1	1	大龙卷风（站立）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0|1|2	1	0 0.05 0 0 0 0 0 0 0.125 -6 0 0 96 0 -120	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090202	1	2	大龙卷风（浮空）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.05 0 0 0 0 30 0 0.25 -12 0 0 24 30 -30 0.1 0 0 0 0 30 0 0.1 0 0 0 0 20 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090203	1	0	大龙卷风（倒地）	1	1000	FALSE			0|1	0		0	0		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1		0 3 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090211	1	4	挂接	1	1900	TRUE			0|1|10	1		0	0	0.1	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-100	怒气值	0										
13090212	5	0	挂接结束	1	1000	TRUE			0|1|10	1		0	0	0.1	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						2	停止逻辑编号	4	类型id：0=impactid，1=logicid，2=gfxid	2		0										
13090213	5	0	挂接碰撞	1	1900	TRUE			0|1|10	1		0	0	0.1	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						2	停止逻辑编号	4	类型id：0=impactid，1=logicid，2=gfxid	2		0										
13090221	1	1	大龙卷风内环（站立）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0|1|2	1	0 0.1 -20 0 0 100 0 -120	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090222	1	2	大龙卷风内环（浮空）	1	1000	FALSE			0|1	0		0	1		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.1 -20 0 0 100 30 -120 0.1 0 0 0 0 30 0 0.1 0 0 0 0 20 0	0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13090223	1	0	大龙卷风内环（倒地）	1	1000	FALSE			0|1	0		0	0		0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1		0 0 0	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		13010101						3	延时	0	HP伤害	-100	怒气值	0										
13130101	1	2	爆气击飞	1	2000	TRUE	TRUE		0|1|2|10	0			0.1	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.1 0 18 12 0 0 0 0.9 0 5 12 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
13130102	2	0	暴气霸体	1	500	FALSE			0|1|2|10	0		0	0	0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								1	霸体类型	0														
#斩狂技能效果																										10																																		
15000101	1	1	斩狂普攻1（站立）	1	1000	FALSE			0|1|2|10	0		0	0.5		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		1	0	0.1 0.1 -5 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-100	怒气值	1										
15000102	1	2	斩狂普攻1（浮空）	1	1000	FALSE			0|1|2|10	0		0	0.5		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-100	怒气值	1										
15000201	1	1	斩狂普攻2（站立）	1	1000	FALSE			0|1|2|10	0		0	0.4		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		2	0	0.1 0.1 5 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15000202	1	2	斩狂普攻2（浮空）	1	1000	FALSE			0|1|2|10	0		0	0.4		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15000301	1	1	斩狂普攻3（站立）	1	1000	FALSE			0|1|2|10	0		0	0.25		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		1	0	0.1 0.1 -4 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15000302	1	2	斩狂普攻3（浮空）	1	1000	FALSE			0|1|2|10	0		0	0.25		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 15 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15000311	1	1	斩狂普攻3（站立）	1	1000	FALSE			0|1|2|10	0		0	0.25		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		2	0	0.1 0.1 4 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15000312	1	2	斩狂普攻3（浮空）	1	1000	FALSE			0|1|2|10	0		0	0.25		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 15 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15000401	1	2	斩狂普攻4（站立）	1	1000	FALSE			0|1|2|10	0		0	0.65		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.2 0 0 12 0 0 -20	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-130	怒气值	1										
15000402	1	2	斩狂普攻4（浮空）	1	1000	FALSE			0|1|2|10	0		0	0.65		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.3 0 7 20 0 0 -20	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-130	怒气值	1										
15010101	1	1	旋风斩一段一次	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 35 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-3	怒气值	0										
15010102	1	2	旋风斩一段一次	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.1 0 4 35 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-3	怒气值	0										
15010111	1	1	旋风斩一段二次	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 30 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-6	怒气值	0										
15010112	1	2	旋风斩一段二次	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.1 0 4 30 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-6	怒气值	0										
15010121	1	1	旋风斩一段三次	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-10	怒气值	0										
15010122	1	2	旋风斩一段三次	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-10	怒气值	0										
15010201	1	1	旋风斩二段一次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1	0	0 0.1 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-5	怒气值	0										
15010202	1	2	旋风斩二段一次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-5	怒气值	0										
15010211	1	1	旋风斩二段二次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	2	0	0 0.1 0 0 12.5 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-8	怒气值	0										
15010212	1	2	旋风斩二段二次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 12.5 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-8	怒气值	0										
15010221	1	1	旋风斩二段三次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1	0	0 0.1 0 0 12.5 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-12	怒气值	0										
15010222	1	2	旋风斩二段三次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 12.5 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-12	怒气值	0										
15010231	1	1	旋风斩二段四次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	2	0	0 0.1 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-16	怒气值	0										
15010232	1	2	旋风斩二段四次	1	1000	FALSE			0|1|2|10	0		0	0.4	0.016	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 15 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-16	怒气值	0										
15010301	1	1	旋风斩三段一次	1	1000	FALSE			0|1|2|10	0		0	1.6	0.064	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1|2	0	0 0.1 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-20	怒气值	0										
15010302	1	2	旋风斩三段一次	1	1000	FALSE			0|1|2|10	0		0	1.6	0.064	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-20	怒气值	0										
15010311	1	2	旋风斩三段二次	1	1000	FALSE			0|1|2|10	0		0	1.6	0.064	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1|2	0	0 0.2 0 8 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-30	怒气值	0										
15010312	1	2	旋风斩三段二次	1	1000	FALSE			0|1|2|10	0		0	1.6	0.064	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0 0.2 0 8 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-30	怒气值	0										
15020101	1	2	风轮斩一段一次	1	1000	FALSE			0|1|2|10	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.4 0 7 18 0 0 -20	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-3	怒气值	0										
15020111	1	2	风轮斩一段二次	1	1000	FALSE			0|1|2|10	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 4 7 0 0 -40	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-6	怒气值	0										
15020201	1	2	风轮斩二段脚踏	1	1000	FALSE			0|1|2|10	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 9 10 0 0 -40 0.2 0 6 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-10	怒气值	0										
15020211	1	2	风轮斩二段手	1	1000	FALSE			0|1|2|10	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0 0.05 0 20 20 0 30 0 0.3 0 9 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-10	怒气值	0										
15020301	1	2	风轮斩三段风轮伤害	1	1000	FALSE			0|1|2|10	0		0	1.1	0.044	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 -5 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-3	怒气值	0										
15020311	1	2	风轮斩三段落地	1	1000	FALSE			0|1|2|10	0		0	1.1	0.044	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0 0.1 0 12 30 0 0 -200 0.3 0 9 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-8	怒气值	0										
15030101	4	0	斩狂疯狂连斩	1	5000	FALSE			0|1|2|10	0		0	2	0.08	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150301	150302					2	技能类型	1	第一击ID	150302												
15030201	1	1	疯狂连斩1	1	1000	FALSE			0|1|2|10	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		1	0	0 0.1 -4 6 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-100	怒气值	1										
15030202	1	2	疯狂连斩1	1	1000	FALSE			0|1|2|10	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 3 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-100	怒气值	1										
15030301	1	1	疯狂连斩2	1	1000	FALSE			0|1|2|10	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		2	0	0 0.1 4 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15030302	1	2	疯狂连斩2	1	1000	FALSE			0|1|2|10	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 3 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15030401	1	1	疯狂连斩3	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		0	0	0 0.1 0 6 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15030402	1	2	疯狂连斩3	1	1000	FALSE			0|1|2|10	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	0	0.05 0.1 0 3 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15030501	1	1	疯狂连斩4	1	1000	FALSE			0|1|2|10	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		1	0	0 0.1 -4 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
15030502	1	2	疯狂连斩4	1	1000	FALSE			0|1|2|10	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 3 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001						3	延时	0	HP伤害	-85	怒气值	1										
